timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance,time_diff,cumulative_ratio,x_coord,y_coord
1970-01-01 00:28:36.986898638,0.2341580241918563,1.6241344213485718,7.74158763885498,-0.0560594946146011,0.0145142152905464,0.3783017098903656,18.73750114440918,-26.450000762939453,-27.725000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.2e-08,0.9608299527831348,14.734787524107206,10.58
1970-01-01 00:28:36.986898690,0.4844855368137359,1.7355241775512695,8.888422966003418,-0.1608547866344452,-0.1480716317892074,0.1229047775268554,18.0,-26.912500381469727,-28.86250114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.2e-08,0.9642880893795304,14.696402207887214,10.58
1970-01-01 00:28:36.986898780,0.2090055048465728,1.845117330551148,9.452558517456056,0.0310258008539676,-0.1275653094053268,0.0318247489631176,17.67500114440918,-26.137500762939453,-29.58749961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,-67.0,6132.0,-52.0,1210.0,-81.0,15126.0,9e-08,0.9702733257963688,14.629966083660308,10.58
1970-01-01 00:28:36.986898833,0.1844518482685089,1.421117663383484,10.391586303710938,-0.2185121774673462,-0.1206410974264144,-0.2422142922878265,18.27499961853028,-25.787500381469727,-31.27499961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.3e-08,0.973797965019618,14.59084258828224,10.58
1970-01-01 00:28:36.986898886,0.3485421240329742,1.1857619285583496,11.00782299041748,-0.2543316781520843,0.002130527049303,-0.2495379745960235,18.4375,-25.0625,-32.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.3e-08,0.9773226042428672,14.551719092904174,10.58
1970-01-01 00:28:36.986898980,0.6689373850822449,0.1820563673973083,12.083991050720217,-0.3033337891101837,0.0073236869648098,-0.3006706237792969,19.11250114440918,-24.75,-32.900001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,-57.0,6981.0,-47.0,1327.0,-82.0,24149.0,9.4e-08,0.9835738511671208,14.48233025204496,10.58
1970-01-01 00:28:36.986899034,0.8785417675971985,-0.1329490542411804,10.43889617919922,0.6780402064323425,0.0732368677854538,-0.017310531809926,19.55000114440918,-25.325000762939453,-32.01250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.4e-08,0.9871649930172238,14.442468577508816,10.58
1970-01-01 00:28:36.986899087,1.6792304515838623,0.0077853053808212,8.80098819732666,0.0865526646375656,-0.0123836882412433,-0.4163848757743835,20.39999961853028,-24.96249961853028,-31.975000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.3e-08,0.9906896322404732,14.403345082130748,10.58
1970-01-01 00:28:36.986899178,0.75876784324646,-0.3239884674549103,9.531609535217283,0.0318247489631176,0.2316948175430297,-0.4219775199890136,22.0625,-24.875,-31.36250114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,-65.0,6249.0,-47.0,1356.0,-85.0,12753.0,9.1e-08,0.9967413712841652,14.336170778745766,10.58
1970-01-01 00:28:36.986899227,0.3048246502876282,0.9390276074409484,8.613541603088379,-0.0861531868577003,0.0872184485197067,-0.234624296426773,22.975000381469727,-25.17500114440918,-31.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.9e-08,0.9999999999999996,14.300000000000004,10.58
1970-01-01 00:28:36.987083846,-0.4245985746383667,-0.2090055048465728,9.829846382141112,0.0081226341426372,-0.0398142226040363,0.1065263524651527,31.05000114440918,22.637500762939453,-40.16250228881836,-63.0,6835.0,-55.0,2385.0,0.0,-1.0,-73.0,8739.0,-72.0,13808.0,0.0,-1.0,0.0,0.0,14.3,10.58
1970-01-01 00:28:36.987083966,0.0227570459246635,-0.0323389619588851,9.94063663482666,-0.0396810658276081,-0.0885500311851501,0.0314252749085426,26.46249961853028,20.9375,-31.600000381469727,-93.0,18026.0,-81.0,15452.0,0.0,-1.0,-70.0,4901.0,-56.0,1093.0,-65.0,12284.0,1.2e-07,0.008078088185796,14.3,10.673301918545944
1970-01-01 00:28:36.987084017,0.0083841746672987,0.0491073094308376,9.838829040527344,-0.0299605373293161,-0.0778973922133445,-0.0147805316373705,26.075000762939453,21.075000762939453,-31.71249961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.1e-08,0.0115112756647593,14.3,10.712955233927971
1970-01-01 00:28:36.987084116,-0.187446191906929,0.032937828451395,9.596885681152344,-0.0683100223541259,-0.2380864024162292,-0.0155794788151979,25.48750114440918,21.75,-31.6875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.9e-08,0.018175698418041,14.3,10.789929316728374
1970-01-01 00:28:36.987084167,-0.0538982674479484,-0.274282306432724,10.056818008422852,-0.0411458052694797,-0.0777642354369163,-0.0102531611919403,25.412500381469727,21.850000381469727,-31.8125,-93.0,17675.0,-82.0,14954.0,0.0,-1.0,-67.0,7186.0,-52.0,1024.0,-64.0,12519.0,5.1e-08,0.0216088858970043,14.3,10.8295826321104
1970-01-01 00:28:36.987084246,-0.1688812375068664,-0.2485308945178985,9.641201972961426,-0.0458063334226608,-0.0882837176322937,0.0892158225178718,25.5,21.75,-31.55000114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.9e-08,0.02692696061932,14.3,10.891006395153148
1970-01-01 00:28:36.987084313,-0.1077965348958969,0.0269491337239742,9.686117172241213,0.0162452682852745,-0.0544615983963012,0.1066595092415809,25.67500114440918,20.89999961853028,-31.67500114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.7e-08,0.0314372265230562,14.3,10.9430999663413
1970-01-01 00:28:36.987084365,-0.5335928201675415,0.0365310460329055,9.214807510375977,-0.1271658390760421,-0.0067910552024841,0.0093210563063621,25.537500381469727,20.21249961853028,-31.73750114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.2e-08,0.0349377314035678,14.3,10.983530797711207
1970-01-01 00:28:36.987084448,-1.0025078058242798,0.0706666186451911,9.64419651031494,-0.243013247847557,0.0322242230176925,0.1195758283138275,25.3125,22.325000762939453,-31.6875,-94.0,18407.0,-83.0,15071.0,0.0,-1.0,-71.0,6767.0,-56.0,1386.0,-66.0,12519.0,8.3e-08,0.0405250757320767,14.3,11.048064624705486
1970-01-01 00:28:36.987084511,-0.6731294989585876,0.06587565690279,10.056818008422852,-0.3677822351455688,-0.0347542241215705,0.1147821471095085,25.262500762939453,22.1875,-30.83749961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.3e-08,0.0447660720296196,14.3,11.097048131942106
1970-01-01 00:28:36.987084568,-0.1089942753314971,-0.1581015884876251,10.4065580368042,-0.1583247929811477,-0.106126882135868,0.2354232370853424,25.77499961853028,21.975000381469727,-30.33749961853028,-95.0,18114.0,-84.0,14661.0,0.0,-1.0,-67.0,5829.0,-55.0,1415.0,-70.0,12626.0,5.7e-08,0.0486031639178727,14.3,11.141366543251433
1970-01-01 00:28:36.987084646,0.3335703909397125,0.4725081324577331,9.910693168640137,-0.0896152928471565,-0.0728373900055885,0.0862863436341285,25.375,22.61250114440918,-30.3125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.8e-08,0.0538539212386401,14.3,11.202012790306297
1970-01-01 00:28:36.987084710,-0.180858626961708,0.1215705350041389,9.860987663269045,-0.0752342343330383,-0.0503337010741233,-0.0973384529352188,24.9375,22.912500381469727,-30.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.4e-08,0.0581622349377314,14.3,11.251773813530798
1970-01-01 00:28:36.987084771,-0.3958528339862823,-0.3790844678878784,10.008309364318848,-0.0436758026480674,-0.067777395248413,-0.0818921327590942,24.850000381469727,22.55000114440918,-30.73750114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.1e-08,0.0622685964321777,14.3,11.299202288791651
1970-01-01 00:28:36.987084857,-0.3617172539234161,-0.3215929865837097,10.124489784240724,0.080960027873516,-0.1632516384124755,-0.070840023458004,24.67500114440918,23.05000114440918,-30.83749961853028,-94.0,18251.0,-89.0,15247.0,0.0,-1.0,-65.0,5604.0,-57.0,1620.0,-80.0,12460.0,8.6e-08,0.0680578929653315,14.3,11.36606866374958
1970-01-01 00:28:36.987084912,-0.2239772379398346,-0.5317962169647217,10.157427787780762,0.0182426385581493,-0.3008037805557251,-0.1271658390760421,23.9375,23.125,-31.662500381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.5e-08,0.071760350050488,14.3,11.408832043083136
1970-01-01 00:28:36.987084967,0.4311861395835876,-1.070180058479309,10.464648246765137,-0.0308926422148942,-0.3977427780628204,-0.1023984551429748,22.96249961853028,23.11250114440918,-32.22500228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.5e-08,0.0754628071356445,14.3,11.451595422416696
1970-01-01 00:28:36.987085056,1.130665898323059,-1.5636485815048218,10.782648086547852,-0.1643168926239013,-0.3118558824062347,-0.1202416196465492,21.71249961853028,23.64999961853028,-32.29999923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.9e-08,0.0814540558734432,14.3,11.52079434533827
1970-01-01 00:28:36.987085105,1.3540441989898682,-1.0731743574142456,10.416139602661133,0.6086649298667908,-0.1671132147312164,-0.0351536944508552,21.137500762939453,22.162500381469727,-32.86249923706055,-91.0,17938.0,-79.0,14534.0,0.0,-1.0,-63.0,4784.0,-55.0,1181.0,-69.0,12811.0,4.9e-08,0.08475260854931,14.3,11.55889262874453
1970-01-01 00:28:36.987085166,1.443874716758728,-0.6695362329483032,8.003293991088867,0.161254271864891,0.0355531685054302,-0.2663158774375915,21.1875,21.17500114440918,-33.51250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.1e-08,0.0888589700437563,14.3,11.606321104005383
1970-01-01 00:28:36.987085263,1.0102931261062622,-1.6127558946609497,9.158513069152832,-0.3466101288795471,0.2356895506381988,-0.1390168964862823,21.512500762939453,22.11250114440918,-33.025001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.7e-08,0.0953887579939414,14.3,11.681740154830024
1970-01-01 00:28:36.987085310,1.0887449979782104,-0.2347569018602371,9.233970642089844,-0.1776326894760131,0.0179763212800025,0.0914795026183128,21.537500381469727,22.662500381469727,-32.4375,-91.0,18085.0,-80.0,14846.0,0.0,-1.0,-56.0,5341.0,-68.0,1356.0,-69.0,12782.0,4.7e-08,0.0985526758667115,14.3,11.718283406260518
1970-01-01 00:28:36.987085368,1.2175019979476929,0.5491634607315063,9.496874809265137,-0.2059953361749649,0.0992026627063751,-0.1312937289476394,21.450000762939453,23.412500381469727,-32.10000228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.8e-08,0.1024570851565129,14.3,11.763379333557724
1970-01-01 00:28:36.987085453,0.7899090647697449,-0.1173784509301185,9.811281204223633,-0.146740049123764,0.1885516494512558,-0.0741689726710319,21.73750114440918,24.512500762939453,-31.575000762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.5e-08,0.1081790642881184,14.3,11.829468192527768
1970-01-01 00:28:36.987085502,0.7485870718955994,-0.0197626985609531,10.02507781982422,0.0978710874915123,0.1881521642208099,0.0684431791305542,22.05000114440918,23.450000762939453,-30.6875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.9e-08,0.1114776169639851,14.3,11.867566475934028
1970-01-01 00:28:36.987085572,1.058801531791687,-0.3377624750137329,10.274806022644045,-0.0850879251956939,0.1593900620937347,-0.0632500201463699,22.58749961853028,22.700000762939453,-30.662500381469727,0.0,-1.0,-85.0,15598.0,0.0,-1.0,-56.0,5829.0,-64.0,1737.0,-77.0,12606.0,7e-08,0.1161898350723661,14.3,11.921992595085827
1970-01-01 00:28:36.987085647,0.3982483148574829,-1.3768012523651123,11.150952339172363,-0.0276968516409397,0.1494032144546508,0.0422110669314861,23.14999961853028,22.36250114440918,-30.17500114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.5e-08,0.1212386401884887,14.3,11.980306294177044
1970-01-01 00:28:36.987085698,0.0598869621753692,-1.2061234712600708,10.526331901550291,-0.1054610908031463,-0.0778973922133445,0.2296974509954452,23.287500381469727,21.55000114440918,-29.600000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.1e-08,0.124671827667452,14.3,12.01995960955907
1970-01-01 00:28:36.987085767,0.223378375172615,-1.5325074195861816,10.807201385498049,0.3174485266208648,-0.0713726580142974,0.4733764827251434,23.725000381469727,20.137500762939453,-29.58749961853028,-95.0,17763.0,-82.0,17932.0,0.0,-1.0,-61.0,4755.0,-66.0,858.0,-79.0,14931.0,6.9e-08,0.1293167283742847,14.3,12.073608212722988
1970-01-01 00:28:36.987085848,0.1748699396848678,0.1640902757644653,8.176366806030273,0.4028027653694153,-0.3611243367195129,0.301336407661438,23.637500762939453,18.77499961853028,-30.6875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.1e-08,0.134769437899697,14.3,12.1365870077415
1970-01-01 00:28:36.987085896,-0.1736721992492675,-1.0977280139923096,10.005314826965332,-0.2065279632806778,-0.1026647686958313,-0.0617852844297885,23.325000762939453,17.55000114440918,-30.39999961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.8e-08,0.1380006731740154,14.3,12.17390777515988
1970-01-01 00:28:36.987085968,-0.5755137205123901,-1.672642946243286,10.25983428955078,0.0423442237079143,0.1415468901395797,0.3452785313129425,23.48750114440918,17.625,-29.75,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.2e-08,0.1428475260854931,14.3,12.229888926287446
1970-01-01 00:28:36.987086048,0.6581577062606812,-0.0610847026109695,8.993824005126953,0.0559263341128826,-0.0561926513910293,0.4226433038711548,23.58749961853028,16.375,-30.325000762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8e-08,0.1482329182093571,14.3,12.292090205318075
1970-01-01 00:28:36.987086094,1.1731855869293213,0.4245985746383667,9.09742832183838,0.0545947551727294,-0.1735047996044159,0.2078595459461212,23.200000762939453,15.25,-30.412500381469727,0.0,-1.0,-78.0,13010.0,0.0,-1.0,-59.0,5399.0,-63.0,3026.0,-87.0,13309.0,4.6e-08,0.1513295186805789,14.3,12.327855940760688
1970-01-01 00:28:36.987086166,0.6342029571533203,0.6174346208572388,9.363327026367188,0.1062600389122963,-0.2721748352050781,0.0535294935107231,22.39999961853028,15.52500057220459,-30.0625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.2e-08,0.1561763715920565,14.3,12.383837091888251
1970-01-01 00:28:36.987086241,0.6096493005752563,-0.4850844144821167,10.678444862365724,-0.0709731802344322,-0.1933453232049942,-0.1912147998809814,21.700000762939453,14.3125,-29.875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.5e-08,0.161225176708179,14.3,12.442150790979468
1970-01-01 00:28:36.987086326,0.8078751564025879,-1.1420444250106812,10.923381805419922,-0.0934768766164779,-0.0462058037519454,-0.1307611018419265,21.412500381469727,14.324999809265137,-29.725000381469727,0.0,-1.0,-78.0,13577.0,0.0,-1.0,-68.0,4315.0,-69.0,3319.0,0.0,-1.0,8.5e-08,0.1669471558397845,14.3,12.508239649949513
1970-01-01 00:28:36.987086391,1.515140175819397,-1.873264193534851,10.998839378356934,-0.3456780016422272,-0.0464721210300922,-0.3119890689849853,21.21249961853028,15.600000381469728,-29.262500762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.5e-08,0.171322786940424,14.3,12.5587781891619
1970-01-01 00:28:36.987086445,1.479207992553711,-2.30385160446167,10.49099826812744,0.5567333698272705,0.0243679024279117,0.0544615983963012,20.975000381469727,14.600000381469728,-29.375,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.4e-08,0.1749579266240322,14.3,12.600764052507571
1970-01-01 00:28:36.987086528,2.7188682556152344,-0.3581240475177765,8.253621101379395,0.019441058859229,0.0356863290071487,-0.3649859130382538,20.700000762939453,13.3125,-29.350000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.3e-08,0.1805452709525412,14.3,12.66529787950185
1970-01-01 00:28:36.987086589,1.3660216331481934,-1.1138975620269775,8.845903396606445,-0.1910816431045532,0.2937464118003845,-0.5807017683982849,20.39999961853028,14.25,-28.412500381469727,-99.0,19169.0,-89.0,13782.0,0.0,-1.0,-57.0,4726.0,-58.0,3798.0,-88.0,16884.0,6.1e-08,0.1846516324469874,14.3,12.712726354762705
1970-01-01 00:28:36.987086645,0.421005368232727,-0.8120672106742859,8.635101318359375,-0.2825611531734466,0.1370195150375366,-0.3087932765483856,20.600000381469727,15.550000190734863,-27.89999961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.6e-08,0.1884214069336923,14.3,12.756267250084148
1970-01-01 00:28:36.987086727,0.6845079660415649,-0.0646779239177703,9.417823791503906,-0.1848232150077819,0.0587226524949073,-0.2243711352348327,20.762500762939453,16.087499618530273,-26.975000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.2e-08,0.1939414338606529,14.3,12.82002356109054
1970-01-01 00:28:36.987086791,0.7252311110496521,0.0431186147034168,9.925664901733398,-0.032091062515974,0.0862863436341285,-0.1146489903330802,20.512500762939453,16.100000381469727,-25.92500114440918,0.0,-1.0,-87.0,12385.0,0.0,-1.0,-55.0,4608.0,-69.0,4892.0,0.0,-1.0,6.4e-08,0.1982497475597441,14.3,12.869784584315044
1970-01-01 00:28:36.987086847,0.6922932863235474,-0.0239547863602638,9.981959342956545,-0.1153147742152214,0.0368847511708736,-0.0934768766164779,20.100000381469727,16.037500381469727,-25.58749961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.6e-08,0.2020195220464489,14.3,12.913325479636486
1970-01-01 00:28:36.987086931,0.6635475754737854,-1.5187333822250366,11.603697776794434,-0.1667137444019317,0.0812263414263725,0.0569915995001792,20.11250114440918,16.625,-24.96249961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.4e-08,0.2076741837765061,14.3,12.978636822618649
1970-01-01 00:28:36.987086984,0.510236918926239,-0.873151957988739,11.604296684265137,-0.1259674131870269,-0.0130494777113199,0.1067926660180091,20.17500114440918,16.23750114440918,-24.83749961853028,-100.0,15946.0,-82.0,12659.0,0.0,-1.0,-59.0,3319.0,-64.0,3524.0,-95.0,15976.0,5.3e-08,0.211242006058566,14.3,13.019845169976438
1970-01-01 00:28:36.987087047,-0.3527342081069946,-1.9415353536605835,10.979676246643066,0.5933517813682556,-0.0267647467553615,0.4540685713291168,20.0,14.887499809265137,-25.02499961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.3e-08,0.215483002356109,14.3,13.06882867721306
1970-01-01 00:28:36.987087126,-0.0233559161424636,-0.1964292377233505,7.92484188079834,0.3241064250469208,-0.486559122800827,0.2609895765781402,19.950000762939453,13.824999809265137,-25.39999961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.9e-08,0.2208010770784247,14.3,13.130252440255806
1970-01-01 00:28:36.987087180,0.076655313372612,-2.3553543090820312,11.065913200378418,-0.008655265904963,0.0563258081674575,0.2825611531734466,20.33749961853028,14.425000190734863,-24.637500762939453,-98.0,14481.0,-84.0,13284.0,0.0,-1.0,-58.0,4257.0,-66.0,5019.0,-95.0,16728.0,5.4e-08,0.2244362167620329,14.3,13.17223830360148
1970-01-01 00:28:36.987087247,0.282067596912384,-1.1534229516983032,9.075270652770996,0.3059969544410705,0.1818937510251999,0.5973465442657471,20.975000381469727,12.850000381469728,-25.3125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.7e-08,0.228946482665769,14.3,13.224331874789632
1970-01-01 00:28:36.987087331,1.09413480758667,0.5719205141067505,7.936819076538086,0.064182125031948,-0.1648495346307754,0.4820317327976227,20.9375,12.27500057220459,-25.5,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.4e-08,0.2346011443958262,14.3,13.289643217771792
1970-01-01 00:28:36.987087379,1.3666205406188965,0.4467567503452301,9.232772827148438,0.0752342343330383,-0.3051980137825012,0.2483395636081695,21.037500381469727,11.5,-25.325000762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.8e-08,0.2378323796701446,14.3,13.32696398519017
1970-01-01 00:28:36.987087453,1.297750473022461,0.5898866057395935,9.631021499633787,0.0551273860037326,-0.2085253298282623,0.0312921144068241,21.08749961853028,11.71250057220459,-25.287500381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.4e-08,0.2428138673847188,14.3,13.384500168293505
1970-01-01 00:28:36.987087490,0.8539881110191345,-0.6431859731674194,10.546692848205566,-0.2535327076911926,0.0058589493855834,-0.1259674131870269,20.975000381469727,12.387499809265137,-24.762500762939453,-101.0,16122.0,-79.0,12551.0,0.0,-1.0,-59.0,3915.0,-72.0,5517.0,0.0,-1.0,3.7e-08,0.2453046112420059,14.3,13.413268259845168
1970-01-01 00:28:36.987087584,1.4450724124908447,-1.3774001598358154,12.127110481262209,-0.2320942878723144,0.0266315881162881,-0.0392815917730331,21.200000762939453,13.33750057220459,-24.42500114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.4e-08,0.2516324469875461,14.3,13.486354762706158
