True_X,True_Y,Pred_X,Pred_Y,Pred_Smooth_X,Pred_Smooth_Y
5.890278,3.1113198,6.0697713,3.0643926,6.137962710242804,3.1794776595299865
5.894911,3.0997198,6.068578,3.0441005,6.143225130561495,3.1610091676740155
5.899985,3.0847354,6.065771,3.0216918,6.14764330242958,3.141883917745717
5.9050217,3.0693018,6.06436,3.0015984,6.1513666594748715,3.122319336369716
5.9092875,3.0548253,6.065491,2.9829857,6.154627264347066,3.102460735992084
5.9142756,3.0372498,6.068607,2.9664304,6.157605903653889,3.0824918144714424
5.9195247,3.0187998,6.07023,2.9500525,6.160210370094561,3.062444959018764
5.9243584,3.003285,6.072219,2.934613,6.162494295306979,3.0424090847536553
5.929969,2.9855452,6.074832,2.9197075,6.164529067728687,3.022438182541635
5.935877,2.9677308,6.0780687,2.9057474,6.166383231011043,3.002615006001438
5.9415617,2.9502366,6.079656,2.890844,6.167948604241192,2.982873901716097
5.945977,2.936076,6.0807633,2.8764193,6.169210610569242,2.9632599042245755
5.9514675,2.9194908,6.081381,2.861875,6.170154521487121,2.9437699178867636
5.955857,2.9056537,6.0819054,2.8458264,6.170796569463828,2.9242943732815574
5.961026,2.8887835,6.0827765,2.8290107,6.171186018915587,2.904783893113201
5.965107,2.8749518,6.084526,2.813286,6.171410866710068,2.88533281749091
5.970193,2.8582253,6.088492,2.797628,6.171657923052241,2.8659530149286603
5.9746456,2.8443952,6.094135,2.781161,6.1720651075666915,2.8465884630866025
5.979671,2.827607,6.0998983,2.7632031,6.172645309549809,2.827132712120212
5.9841623,2.8140147,6.106801,2.7456133,6.173488204952945,2.807625458277571
5.9890404,2.7980337,6.1104198,2.7284527,6.174340836469045,2.78810930572901
5.9931417,2.7849944,6.1166444,2.7100103,6.1754102557159225,2.7684940216699214
5.997276,2.7721002,6.1144295,2.6947298,6.1760497926559506,2.74903268770401
6.0020547,2.756321,6.1114807,2.6775184,6.17622751477115,2.729578483361158
6.006591,2.7406206,6.108508,2.6563694,6.1759674323819,2.7098364034265994
6.0103965,2.7273097,6.0991497,2.633791,6.1748061932516585,2.689714817225414
6.0136294,2.7166033,6.0891705,2.6154523,6.172740335283596,2.6695597030643774
6.0202026,2.695367,6.078789,2.5982895,6.16978427028211,2.6494691183758023
6.0244064,2.68191,6.0697746,2.5844395,6.166088114037387,2.62970050273915
6.0292573,2.6659172,6.0605974,2.5701652,6.1616798908056,2.61021473521431
6.0342546,2.6500607,6.050643,2.5571384,6.156540121125024,2.5911014737755553
6.0384064,2.6367915,6.0407915,2.5429914,6.150718028510664,2.5722649909876623
6.0437813,2.6209295,6.033531,2.5330367,6.144451835594809,2.5540191363843414
6.0484815,2.6048748,6.026987,2.5225215,6.137827302046631,2.5363010260132532
6.052775,2.5913372,6.0203605,2.512674,6.130865778659853,2.5191432658081547
6.0575337,2.5755177,6.0148296,2.5039876,6.12367791050111,2.5026140189615647
6.061676,2.5621617,6.0108566,2.4973056,6.116405248436336,2.4868424112026664
6.066531,2.5464747,6.0078697,2.4905505,6.109139758794635,2.4717924941346316
6.070505,2.5331862,6.0041804,2.483621,6.101840152456259,2.457420901300784
6.0757194,2.5175111,6.001317,2.4767087,6.094583203295552,2.4436996779361024
6.080718,2.5017035,5.9946833,2.4682863,6.087090511693758,2.430484204889337
6.085103,2.4884274,5.980429,2.454357,6.078799658188386,2.4173289848134187
6.089956,2.4726954,5.9825683,2.449703,6.071007911432445,2.4049367619193247
6.0941005,2.4595408,5.984057,2.4447987,6.063657495567216,2.3932535168998514
6.099023,2.443922,5.9916368,2.4398408,6.057207563260153,2.38224149853634
6.1044607,2.4281347,5.9982667,2.4322984,6.051559170930805,2.3716699969806054
6.1095724,2.4123945,6.0016007,2.4264066,6.046436116927692,2.3616408043905053
6.11399,2.3991756,6.009147,2.418728,6.042146214197372,2.351988289809492
6.1184306,2.385962,6.014999,2.4075804,6.038532015908698,2.3424241837218602
6.123025,2.372829,6.0149364,2.3887627,6.035118062770588,2.332350047233139
6.128495,2.3568723,6.0235825,2.3590968,6.032565544174904,2.3209482816381954
6.1331096,2.343823,6.0297356,2.3293822,6.030651835051766,2.3082612457317775
6.138737,2.3282642,6.0401464,2.3032308,6.029678346189648,2.294608171164869
6.1427016,2.3150167,6.037277,2.2934608,6.028591624141811,2.281278418277097
6.1467643,2.3043706,6.0396996,2.279411,6.027799790855998,2.2679305946920927
6.153095,2.285869,6.038133,2.2722924,6.026984853153997,2.25509427824625
6.158446,2.2702081,6.0434504,2.2492185,6.026672993255449,2.2415268986650156
6.1630683,2.257227,6.050455,2.228778,6.026971945010239,2.227456992332195
6.1675596,2.2417796,6.054569,2.2106934,6.027634141714305,2.2130839227277384
6.172206,2.2288933,6.059401,2.1939695,6.028697261414343,2.1985237176434285
6.177618,2.2131865,6.0625086,2.18995,6.030010115255673,2.1847561914613824
6.18311,2.1998365,6.06789,2.1796167,6.031733045944226,2.171267217385402
6.1885786,2.1840832,6.071124,2.1782892,6.033681466210198,2.1587341465438223
6.192483,2.173643,6.0773954,2.1673658,6.036074438956386,2.1463836658248994
6.198653,2.155266,6.0979195,2.1052003,6.039980273233786,2.1302853676007554
6.204407,2.1397758,6.1209946,2.0269887,6.045528908753225,2.109358263673209
6.2091217,2.1269174,6.141012,1.9810288,6.052413966048481,2.0862654678081167
6.214428,2.1116266,6.151206,1.9555974,6.059821432879529,2.062673932142546
6.218428,2.0988712,6.1595798,1.9305483,6.067580541289599,2.0386454783414516
6.2238684,2.084563,6.165728,1.9113379,6.075495977646891,2.014657176520955
6.230534,2.0684104,6.1720705,1.899068,6.083565259963933,1.9912515318049109
6.235531,2.0546865,6.1768126,1.8944671,6.091648925201691,1.9690045917122523
6.2394876,2.043481,6.181962,1.8948143,6.099766876568546,1.9482599189024714
6.2438736,2.0297918,6.189364,1.8886544,6.108079824791172,1.9284687796029354
6.2473135,2.018373,6.197419,1.8641171,6.116620065809087,1.908193504907401
6.250874,2.0046818,6.203255,1.8392497,6.125198933057325,1.8874329208479799
6.253695,1.9930986,6.208405,1.8127491,6.133752633848413,1.8660867192420583
6.256565,1.9813017,6.2111483,1.7836397,6.14208860983493,1.843984426053789
6.2589993,1.9670129,6.212723,1.7504654,6.150117099629508,1.8208515825980167
6.260798,1.9549663,6.212791,1.7180232,6.15772676128109,1.7967925399390217
6.26251,1.9402839,6.2121024,1.6808641,6.164868821819959,1.7714917803628323
6.263692,1.92807,6.21196,1.6431847,6.171597038589957,1.744968462986571
6.265133,1.9133961,6.2128754,1.6104492,6.17800315743654,1.717660515223969
6.265561,1.9011787,6.214719,1.5797884,6.184166138160655,1.6897702255871683
6.2662005,1.8863764,6.218718,1.5553982,6.190256406689724,1.661813520049472
6.265968,1.8758914,6.2239904,1.537407,6.196370587203487,1.6342959386702443
6.2652864,1.8564607,6.2326155,1.5256518,6.202760818285445,1.6076899739077384
6.2646003,1.8380696,6.2423973,1.5205531,6.209501282032726,1.5824803255045217
6.264028,1.8224282,6.250225,1.5105304,6.216424907214472,1.5582445069663022
6.2635503,1.8039284,6.258998,1.4961269,6.223592740204734,1.5346160098822734
6.2630196,1.7850034,6.2675476,1.4832165,6.230973897994403,1.511690642896615
6.2625713,1.765421,6.278989,1.4719515,6.2387768544289575,1.4895709323558928
6.262747,1.7495724,6.291081,1.4597079,6.247030194117697,1.4681533434493323
6.262651,1.7305238,6.305151,1.453681,6.255862461689431,1.4478877059325583
6.2622223,1.7152503,6.3196697,1.4443396,6.265279610084886,1.4284755411764332
6.2623186,1.6973763,6.330157,1.4293805,6.27494390949649,1.4094523106872114
6.2615256,1.6800387,6.3376536,1.4081243,6.284610151898881,1.3903187843060207
6.261142,1.6654562,6.344952,1.3878429,6.294256418253883,1.3711515352322592
6.2606263,1.6476884,6.3508005,1.3675696,6.303766151319772,1.3519503781067186
6.260527,1.6303279,6.3569794,1.3470837,6.31316395566399,1.3326983859775172
6.260227,1.6134963,6.364355,1.3327554,6.322540190895515,1.313866848386194
6.2595077,1.5966682,6.3687043,1.3222767,6.331658857465882,1.2957318231393629
6.259463,1.5826168,6.374297,1.3132371,6.340620322352709,1.2783733952967251
6.258943,1.5687586,6.3811703,1.3091593,6.34952433919104,1.2621370778444347
6.258526,1.5521591,6.3822265,1.2976718,6.357924050959718,1.2464070111391348
6.2578745,1.5383304,6.379252,1.2912574,6.3655273202129825,1.231545516650833
6.2574577,1.5219887,6.379984,1.2827282,6.372646539995464,1.217349994458804
6.2570963,1.5082214,6.3778605,1.2721847,6.379080864550468,1.2036325853526517
6.2561226,1.4917165,6.3737206,1.2627,6.384702397329602,1.1904473578404364
6.2559853,1.4781115,6.3675537,1.253725,6.389388567004573,1.1778038491397267
6.2553496,1.4617599,6.355798,1.2360411,6.392750320034925,1.165005386393118
6.2550044,1.4480513,6.341981,1.2209265,6.394685364369037,1.152245578937188
6.25435,1.4313631,6.3292994,1.2099401,6.395341866812112,1.1398301733945808
6.254079,1.4150705,6.3229876,1.2009729,6.39526448906626,1.1278916654343152
6.2535915,1.3985405,6.3180194,1.1923202,6.394593252569065,1.11642665687332
