True_X,True_Y,Pred_Raw_X,Pred_Raw_Y,Pred_KF_X,Pred_KF_Y
2.409655,1.7723925,2.495826,1.8952181,2.4884198903333887,1.9231433342662523
2.4051015,1.7564405,2.498749,1.8777403,2.4910149725745883,1.896539851127466
2.3966944,1.727326,2.498771,1.8574636,2.4932348274368463,1.8708673031315994
2.3908772,1.7080774,2.494204,1.8257806,2.4938937505712513,1.843108754915576
2.3867743,1.6942234,2.5002532,1.7986625,2.495973334278833,1.8148515727032477
2.3811045,1.67129,2.4982107,1.7759922,2.4971401050479294,1.7874322594951386
2.3761637,1.6487676,2.5010722,1.755013,2.4987909400770745,1.7612563667880872
2.3746393,1.6356792,2.5116284,1.7173423,2.502856873019633,1.7318363362974345
2.3727767,1.6128764,2.5238283,1.6811395,2.5093857470423715,1.700086546320991
2.3716385,1.5896636,2.511176,1.6662189,2.511456777563155,1.672006813470755
2.3708372,1.5688676,2.5104997,1.6454564,2.512798982763946,1.64561698659325
2.3706765,1.5478976,2.5095012,1.6145612,2.513441072944213,1.6180435034742808
2.3705506,1.5256085,2.5087364,1.5789986,2.5135640300152495,1.5882482156879671
2.370208,1.5065023,2.5086532,1.5527781,2.513447551641376,1.559031695472553
2.3699398,1.4876401,2.5076933,1.5240076,2.512926376991058,1.5296913649101986
2.3695142,1.4682775,2.5088737,1.5028273,2.5126487733707217,1.5022651998682215
2.3690302,1.4466846,2.508181,1.4752203,2.512117611673115,1.4748133872849485
2.368564,1.425893,2.5143633,1.4306272,2.5131896787764716,1.4428973513069527
2.3682332,1.4026068,2.5075827,1.409195,2.5122545580992997,1.4132496280755706
2.367795,1.3851835,2.5045073,1.3782433,2.5105805194203468,1.3831052879784296
2.3674684,1.3709406,2.507217,1.3462316,2.5098187210400975,1.3522860293416346
2.3672707,1.3539499,2.5075173,1.3315804,2.509234527930461,1.3254595818106634
2.3671553,1.3398302,2.5011115,1.3127439,2.5070628519961975,1.3009565606055855
2.3672066,1.3230058,2.5021653,1.2943661,2.505505410978265,1.278507421781567
2.3668494,1.3088906,2.4970264,1.2667017,2.5028835858016074,1.25530481137352
2.366701,1.2920276,2.4979553,1.2499671,2.5009646117766215,1.2342306587069363
2.366714,1.278141,2.5004375,1.2324507,2.500080211584382,1.214691169941848
2.3669863,1.2614911,2.4954448,1.2231756,2.4981358360824353,1.1985168791264158
2.3670397,1.2478032,2.5022233,1.2121025,2.4983677405805356,1.1846235546021413
2.3672612,1.2308664,2.4999647,1.2013046,2.4980969583294836,1.17259537031586
2.3675456,1.2170368,2.4982665,1.1833485,2.4975248952338327,1.160121407017941
2.3678677,1.2033043,2.49844,1.1745547,2.4971762050603177,1.1495019945958245
2.3683157,1.1869287,2.5018563,1.1538249,2.4978600686564554,1.1372031614373628
2.36866,1.1731349,2.5065718,1.1366761,2.4997511819531546,1.1242756473796884
2.3692718,1.1538018,2.5086038,1.1213621,2.501941280672362,1.111201049838774
2.369866,1.1344231,2.505546,1.1383536,2.5030159443947673,1.106374754552144
2.3706012,1.1122218,2.5080707,1.1367509,2.5045667998259233,1.1036200851748605
2.3714302,1.0788982,2.509902,1.1315813,2.5063256225337174,1.1015076739479273
2.3721108,1.0568033,2.5099816,1.1248056,2.50778305019682,1.0993324057570826
2.3728237,1.0292434,2.5117888,1.1286278,2.509416397994981,1.0997036525743802
2.3735268,1.0099622,2.5136285,1.1248323,2.511194846160504,1.100097639682544
2.3744235,0.9851473,2.5220008,1.1132685,2.5147901338601226,1.0983171643234948
2.3752158,0.95483226,2.5181007,1.109959,2.516703665626607,1.09671174683596
2.375936,0.93272805,2.5235102,1.0956618,2.5195845586150964,1.0922984946101837
2.3770826,0.91041434,2.5238013,1.0973998,2.5219394984741283,1.0896221565458215
2.3777802,0.89363885,2.5251706,1.093168,2.524108386338831,1.0868382368365137
2.3784199,0.87699074,2.530955,1.0780044,2.52726304086269,1.0810621688178188
2.3790505,0.8603238,2.5351357,1.0761852,2.5308277497460554,1.0762027142848098
2.3801425,0.8434004,2.5416868,1.062714,2.535338511933397,1.0690919010473288
2.3808951,0.82949245,2.5457747,1.0620857,2.539982765582903,1.0634301666476835
2.3820164,0.80451876,2.5488687,1.049626,2.5444444672075166,1.0559400999463657
2.3827426,0.79057693,2.5519161,1.0350559,2.5487066059571206,1.046356979303441
2.3831868,0.76705706,2.550053,1.0258087,2.551491240217522,1.0364272899930742
2.3836205,0.7572793,2.5524046,1.0143218,2.554107458970979,1.0256824947420449
2.3852582,0.7289438,2.5552483,1.0102524,2.5567176595670373,1.016245641838695
2.387941,0.7085501,2.5558152,1.0093331,2.5587373829318043,1.0088045105416676
2.3911297,0.69072795,2.558943,1.0078534,2.5609343896415853,1.0029417020409614
2.3921552,0.6861753,2.5619326,0.99354154,2.56326198286004,0.9950595255253591
2.3983614,0.6616869,2.5643704,0.9911459,2.5655672892666304,0.9885529098781243
2.402623,0.6462455,2.566419,0.9728987,2.5677594740035503,0.9790775664827567
2.407596,0.63097614,2.5660555,0.96492004,2.5692322448699962,0.9697558876876851
2.4123123,0.6180608,2.5752227,0.9515801,2.572593849824104,0.959198170628849
2.4172559,0.6053116,2.5871248,0.92489344,2.5782885493250465,0.944132356250064
2.4226604,0.5924845,2.5852427,0.9115987,2.5823426911772214,0.9287899460108592
2.4284053,0.5798343,2.591325,0.88969016,2.58703835567077,0.9110707285836426
2.4342842,0.5675552,2.6016371,0.867483,2.593366628928197,0.8913568184087782
2.441244,0.55556494,2.608598,0.8579809,2.600178112780687,0.8733941498168025
2.4471726,0.54538286,2.6106405,0.8433441,2.6060668577050357,0.8557082727798141
2.4537876,0.5335598,2.6221077,0.82585716,2.613589325403447,0.8375991648187543
2.4609776,0.52209765,2.6308625,0.80547684,2.6217612553770904,0.8184451656064121
2.4715369,0.5072175,2.6544375,0.78505945,2.634308597756743,0.7984625331633762
2.479731,0.49623814,2.6610224,0.7685342,2.6460713244277883,0.7788683242347588
2.4882226,0.4852956,2.653743,0.75933284,2.6534320592396763,0.7615930837171084
2.4964085,0.47460508,2.6660771,0.7473465,2.662104534605569,0.7456132265279167
2.5036664,0.46596363,2.669706,0.72564226,2.6696115822762976,0.7282039212781137
2.5130482,0.45581132,2.6725266,0.72473824,2.6758974344289506,0.7150098025816206
2.5209165,0.44759318,2.6750672,0.7238098,2.681074903728058,0.7053952252142994
2.5307455,0.43822092,2.678076,0.7076564,2.6854546930036727,0.6947795075046517
2.539131,0.4302533,2.6809585,0.69284004,2.689159557595931,0.6835608900985669
2.5492668,0.42098987,2.686356,0.68080384,2.692991593828752,0.6724852472275639
2.5598454,0.4121864,2.6836147,0.6841203,2.694850641960318,0.6654907030326548
2.5687735,0.40501514,2.6776633,0.680615,2.6942365730467106,0.6601241145447414
2.5797834,0.39655393,2.6753006,0.67424494,2.692528489126402,0.6552828487389519
2.5911498,0.38852078,2.6820304,0.6554746,2.692363486306134,0.6475300492064147
2.602609,0.38075492,2.6921704,0.62722635,2.6944945171142027,0.6347261299934321
2.6159372,0.37230176,2.7004266,0.6087191,2.6981370267553797,0.6201433916723076
2.6339388,0.36170664,2.717959,0.59177756,2.7054976380770492,0.604505080015115
2.6560962,0.35017824,2.7353387,0.57978505,2.71595570625615,0.5893304046582897
2.6728408,0.34254134,2.7389448,0.5761533,2.725368009657378,0.5768055784259436
2.6874013,0.33628047,2.7448814,0.5737646,2.7343937778718934,0.566904762659978
2.7002442,0.331178,2.7462142,0.5632241,2.741812081429343,0.5571004173851252
2.7133818,0.3265271,2.7429752,0.563792,2.746614323390315,0.5502422227033194
2.7329907,0.3203602,2.7572644,0.54973423,2.7537560899025295,0.5420232215534169
2.7485757,0.31617787,2.7681234,0.5403292,2.762004199821708,0.5337906339021126
2.762128,0.31294683,2.780327,0.53589505,2.771521294292783,0.526802075794312
2.7754464,0.3099672,2.7933831,0.52991027,2.7823017464341637,0.520425348273836
2.791461,0.30734137,2.7988455,0.5314498,2.7921182510508182,0.5164820887979241
2.8053224,0.30549502,2.8098905,0.5250819,2.8025143842487403,0.5124804391588886
2.8144946,0.30433792,2.825426,0.51143587,2.814537218569784,0.5064425871702986
2.8328009,0.30289143,2.84847,0.5031925,2.8298589158841554,0.5000202412881811
2.8449974,0.30234236,2.8670962,0.49182832,2.846759575000196,0.49242828200380245
2.867809,0.3019052,2.8628767,0.48064154,2.858922136046868,0.48387375897780194
2.8918865,0.30151853,2.8714454,0.4707838,2.870297454851644,0.4748544075508556
2.9169495,0.30120048,2.8852675,0.45675254,2.882356355627436,0.46436873990566024
2.9388916,0.30107328,2.8875072,0.46029007,2.891960906820265,0.45725529430678447
2.9704156,0.3004575,2.8819094,0.4622077,2.8974211434967025,0.4526187589148044
2.9977908,0.29972234,2.902309,0.4530683,2.906189560729831,0.44717395528241977
3.0186093,0.29923937,2.9260662,0.44477648,2.918726138275389,0.44121164062022217
3.035977,0.29915005,2.9280286,0.44259226,2.9287812855773954,0.43637374763950043
3.0530224,0.29892722,2.9485102,0.43499506,2.941532445975461,0.4310537221589941
3.0558543,0.2988906,2.959066,0.43183812,2.953978029185445,0.4264505081520246
3.0873752,0.2989536,2.9909844,0.42956015,2.9717084107039695,0.4226620719091429
3.1045961,0.29898292,3.0036428,0.43022445,2.9888541090018914,0.42030248650153573
3.1217816,0.29892072,3.0489984,0.42558226,3.0139408508090604,0.4177277014349751
3.1417313,0.29915544,3.082736,0.4242203,3.0426359637633116,0.41577178115011554
3.1617641,0.29938933,3.0764627,0.43057084,3.0637333832185845,0.4163114754993027
3.179203,0.29947826,3.0969584,0.432836,3.085162793067552,0.41785018640962684
3.1962264,0.29974583,3.1029835,0.44068536,3.103019661439869,0.4216141728990673
3.210119,0.29989973,3.1281252,0.44680753,3.122779029573115,0.42672748379223946
3.2238555,0.30016503,3.1609242,0.45848137,3.1461517825479195,0.43432717484126715
3.240233,0.30058703,3.1680884,0.46890184,3.165856237927464,0.44359245806803255
3.254123,0.3008732,3.1863658,0.47760653,3.1852735310249107,0.4536840144751696
3.2706082,0.30107433,3.2214515,0.48566714,3.2088277310228324,0.46416426102464897
3.2843003,0.30139723,3.2343793,0.48438343,3.2300899238925314,0.47239648341003465
3.3005674,0.30167958,3.2505443,0.50027496,3.25018483789329,0.48309118582681854
3.3141754,0.30200776,3.2531857,0.4905557,3.265732113174559,0.4891111830179529
3.327934,0.3026196,3.2481642,0.4968139,3.275421504353105,0.4952489528025471
3.344526,0.30318654,3.2460284,0.499197,3.2809727470992125,0.5004655947799567
3.360994,0.30374065,3.2558157,0.505422,3.2862879776804284,0.505897008828765
3.3748126,0.30420905,3.2664838,0.5070523,3.2918309407510864,0.5103167481649001
3.388663,0.30474243,3.2746723,0.5153681,3.297091074565355,0.5156292498917517
3.4054778,0.3053836,3.2716398,0.5133489,3.299322265638092,0.5190155714478895
3.4193501,0.3061006,3.272678,0.5190383,3.3001776430144973,0.5227860089917357
3.43569,0.30711305,3.2766314,0.52261055,3.3007857303408668,0.526360598974825
3.4412403,0.3074434,3.2959726,0.53310496,3.3053613237790542,0.5315995442309382
3.4412403,0.3074434,3.3262513,0.539195,3.3162935418989474,0.5371187854214861
3.4412403,0.3074434,3.327322,0.5343545,3.325031199934652,0.5400103169090009
3.4412403,0.3074434,3.3527205,0.5345689,3.3382112059797384,0.5419847962717127
3.4412403,0.3074434,3.3846393,0.52806187,3.3568462498667055,0.5414576010379747
3.4412403,0.3074434,3.4129057,0.5234911,3.379066694070877,0.5393587426317534
3.4412403,0.3074434,3.43291,0.5235693,3.402008567928983,0.5372189733141578
