True_X,True_Y,Pred_Raw_X,Pred_Raw_Y,Pred_KF_X,Pred_KF_Y
4.8034,3.3129377,4.6990776,3.3112974,4.730011125166697,3.2986088426168143
4.8120923,3.3099756,4.7390747,3.3258975,4.744132067238126,3.308835263958893
4.820769,3.3068485,4.770088,3.336726,4.762473483339696,3.3198748337711916
4.831311,3.303074,4.777542,3.356548,4.778262134995823,3.333857402123645
4.8399696,3.2997148,4.746348,3.3775883,4.781744169036457,3.350556609857142
4.8503213,3.2953694,4.738368,3.3999672,4.7808701618778775,3.3697791876616026
4.860664,3.2910235,4.742064,3.3959858,4.779556916155034,3.3840977286086966
4.865747,3.2887151,4.7766223,3.4131572,4.786177611067255,3.3996187857893667
4.8790984,3.2820742,4.8088684,3.3918955,4.799128228775065,3.406047052266338
4.889183,3.2769349,4.804242,3.386901,4.807859506586767,3.4089460280535864
4.899287,3.2714887,4.801011,3.3994572,4.813325401307068,3.4135216242473527
4.909171,3.2658696,4.7988286,3.4053774,4.816319087793786,3.4179080494246485
4.920626,3.259004,4.85638,3.41615,4.832899137597966,3.4234819006256
4.933251,3.2510293,4.8758874,3.4063184,4.851146753066395,3.4247477257811587
4.94411,3.243812,4.83035,3.378302,4.853675096972081,3.417652334703789
4.954863,3.2361243,4.821092,3.3656538,4.852226621973944,3.4075932296457503
4.9654303,3.2284212,4.835351,3.3694057,4.853686574774916,3.3995316747873234
4.9757757,3.2203481,4.867113,3.410488,4.862361241271499,3.403155886069966
4.9871716,3.2110171,4.8709445,3.3997686,4.869952760843178,3.4033132398803385
4.9998965,3.2002053,4.8933425,3.3879788,4.881452062177678,3.400211971454164
5.0083566,3.1926832,4.8806314,3.3673086,4.887081019825708,3.39204888901271
5.015764,3.1851885,4.9037786,3.362593,4.897040441530367,3.3838358737665732
5.0228558,3.1778948,4.942511,3.3312933,4.914778681609137,3.3687727088716657
5.0299153,3.1704698,4.910852,3.2893796,4.920672862760646,3.34525161527547
5.037565,3.1621542,4.914197,3.2912667,4.925523347014373,3.3262234547764575
5.04463,3.1548078,4.9137125,3.263562,4.928544207988564,3.3035840943907226
5.1033583,3.0968904,4.938703,3.2509477,4.936736769778753,3.282026512961582
5.1033583,3.0968904,4.932396,3.2141776,4.941215422675917,3.255298612717788
5.1033583,3.0968904,4.9043684,3.1916215,4.936859619742793,3.228080505124123
5.1033583,3.0968904,4.9179935,3.191028,4.935954304911286,3.2064194179632812
5.1058064,3.094482,4.9403114,3.1759458,4.94042802603666,3.185886102409764
5.1183715,3.082359,4.9722023,3.1620965,4.952062721211559,3.1667175974019997
5.125625,3.0749714,5.026219,3.1474123,4.975547977954615,3.1485434477908583
5.1331635,3.067587,5.0694265,3.1047053,5.006135240160954,3.123914184589101
5.1403866,3.0604045,5.063913,3.0748672,5.029720189398995,3.0971852936597517
5.1477013,3.0532842,5.0986223,3.0353222,5.057526740034192,3.0662490955591095
5.154954,3.0462735,5.0824037,3.0228398,5.075406863816906,3.0389470888786483
5.1622686,3.0393229,5.0444317,3.0147574,5.078959001605838,3.016049022558108
5.1684184,3.0334926,5.0390663,3.0285223,5.0788534728321855,3.0026831453102956
5.176771,3.027277,5.0728045,3.0363755,5.086063719563169,2.995856023134186
5.1850667,3.0204408,5.07667,3.0583997,5.091890246945758,2.998126559489895
5.1945953,3.0116487,5.1488123,3.0335808,5.114463322379108,2.9956339264649836
5.20399,3.0022771,5.150989,3.016153,5.133026059230144,2.9906965399909096
5.212847,2.9925764,5.122606,3.022787,5.140009908788752,2.98976176774121
5.220134,2.9839993,5.1355934,3.0023844,5.147893899873936,2.985008422719777
5.2273097,2.9753208,5.1764364,2.9589608,5.163918933565626,2.9708164740396072
5.2338734,2.9665873,5.1943574,2.9155269,5.180920587556943,2.948526475506294
5.2375493,2.962062,5.185357,2.9003377,5.191643098684345,2.9268239118022024
5.245387,2.9516609,5.1624155,2.8876226,5.193325910201094,2.906452200471294
5.251964,2.9424815,5.165016,2.8856137,5.1940605410878335,2.890155866482095
5.2540913,2.9393911,5.154797,2.8912203,5.190816081736681,2.879409282734643
5.2611914,2.9285395,5.1598825,2.8547516,5.188364229231903,2.8623941931809886
5.2679324,2.9174478,5.188969,2.8626015,5.1930602171889895,2.851583813491571
5.272643,2.9093406,5.184735,2.861304,5.19526503251648,2.843683099058232
5.2774215,2.9011316,5.2327404,2.838419,5.209035115054907,2.8325435014305222
5.282924,2.89117,5.2794576,2.8096175,5.232327027369415,2.8170138186775704
5.287387,2.88283,5.291996,2.8208516,5.254620018513306,2.8081945385880207
5.292693,2.872868,5.2689304,2.8346772,5.266495148527788,2.8057799802459367
