timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance,x_coord,y_coord
1753011467408,-0.317231715,2.9927520751953125,6.300341606140137,0.093474194407463,-0.038215235,0.0914768874645233,-0.412500024,-6.168750286,-6.356250286,-91.0,83865.0,-74.5,12296.0,-62.5,964.0,-87.5,44939.0,-78.5,79099.0,-71.0,39343.0,15.878,4.526285551388367
1753011467449,-1.346139908,3.1513679027557373,8.841787338256836,-0.38295126,-0.360847682,0.2319544851779937,-0.825000048,-6.206250191,-6.168750286,-92.0,83313.0,-75.0,12145.0,-62.0,803.0,-88.0,43430.0,-80.0,78733.0,-69.0,39328.0,15.878,4.574942450102726
1753011467529,-0.045489833,2.42472767829895,11.025897026062012,0.1944050341844558,-0.082688712,0.2746969759464264,-1.368750095,-6.318750381,-6.093750477,-91.0,83000.5,-78.0,12628.0,-61.5,886.0,-87.0,48547.0,-80.5,78952.5,-72.0,39079.0,15.878,4.669882888476793
1753011467608,0.2771288454532623,2.537853717803955,11.651981353759766,-0.218106464,-0.182288006,-0.179624915,-1.950000048,-6.487500191,-6.056250095,-91.0,83000.5,-78.0,12628.0,-61.5,886.0,-87.0,48547.0,-80.5,78952.5,-72.0,39079.0,15.878,4.763636647323535
1753011467648,0.4010287821292877,1.0642226934432983,11.926116943359377,-0.376160413,-0.117175631,-0.556051612,-2.456250191,-6.581250191,-6.168750286,-91.0,83000.5,-78.0,12628.0,-61.5,886.0,-87.0,48547.0,-80.5,78952.5,-72.0,39079.0,15.878,4.81110686651057
1753011467727,0.2932897210121155,1.7004817724227903,8.96149730682373,0.117841400206089,0.3352820873260498,-0.747527301,-2.793750048,-6.562500477,-6.150000095,-90.0,82688.0,-81.0,13111.0,-61.0,969.0,-86.0,53664.0,-81.0,79172.0,-75.0,38830.0,15.878,4.904860625357312
1753011467809,-1.140837073,0.8912416100502014,9.955689430236816,-0.577622592,0.4568518102169037,-0.715303957,-2.756250143,-6.412500381,-6.393750191,-87.5,83606.0,-80.0,15162.0,-60.5,944.5,-85.0,52194.5,-81.5,79113.5,-72.5,38757.0,15.878,5.002174422786029
1753011467849,-1.41198051,0.9026140570640564,8.546102523803711,-0.48055324,-0.074433155,-0.411446244,-2.71875,-6.318750381,-6.562500477,-87.5,83606.0,-80.0,15162.0,-60.5,944.5,-85.0,52194.5,-81.5,79113.5,-72.5,38757.0,15.878,5.049644641973063
1753011467936,-0.582988143,1.6645687818527222,8.075642585754395,0.0300928335636854,0.0930747389793396,-0.43235144,-2.34375,-6.187500477,-6.881250381,-85.0,84524.0,-79.0,17213.0,-60.0,920.0,-84.0,50725.0,-82.0,79055.0,-70.0,38684.0,15.878,5.152892444657212
1753011468009,-1.11450088,1.800439715385437,9.004592895507812,0.0944062769412994,0.2696371078491211,-0.05778889,-1.856250048,-6.168750286,-6.881250381,-85.5,84367.5,-76.5,19029.5,-60.5,1066.5,-87.0,49734.0,-80.5,78894.0,-70.0,38508.0,15.878,5.239525518721198
1753011468049,-1.426944256,0.5021837949752808,11.403582572937012,0.0173100363463163,0.2477998286485672,0.1444722265005111,-1.387500048,-6.206250191,-6.975000381,-85.5,84367.5,-76.5,19029.5,-60.5,1066.5,-87.0,49734.0,-80.5,78894.0,-70.0,38508.0,15.878,5.2869957379082315
1753011468131,-1.842338204,0.6631938815116882,12.24275016784668,-0.339942485,-0.163246959,0.1760297566652298,-0.731250048,-6.131250381,-7.125000477,-86.0,84211.0,-74.0,20846.0,-61.0,1213.0,-90.0,48743.0,-79.0,78733.0,-70.0,38332.0,15.878,5.384309839146352
1753011468209,-1.303044319,-0.232237563,12.276867866516112,-0.144871697,-0.017576344,0.356586754322052,-0.262500018,-6.187500477,-7.125000477,-89.0,83859.5,-79.0,19146.5,-62.0,1564.5,-88.0,45696.0,-79.5,78557.0,-70.0,38259.0,15.878,5.4768766146563665
1753011468248,-2.463035107,1.721431016921997,8.729259490966797,0.1375482082366943,0.1824211627244949,0.0893464162945747,0.018750000745058,-6.225000381,-7.312500477,-89.0,83859.5,-79.0,19146.5,-62.0,1564.5,-88.0,45696.0,-79.5,78557.0,-70.0,38259.0,15.878,5.523160154316075
1753011468329,-1.728613615,0.3944447338581085,9.08719253540039,-0.82608819,-0.500126898,0.9089100956916808,-0.09375,-6.337500095,-7.500000477,-92.0,83508.0,-84.0,17447.0,-63.0,1916.0,-86.0,42649.0,-80.0,78381.0,-70.0,38186.0,15.878,5.619287272217468
1753011468409,0.1316810995340347,1.0540473461151123,7.245452880859375,0.3214340507984161,-0.319303602,0.2892107665538788,-0.46875003,-6.581250191,-7.668750286,-93.0,81955.5,-80.0,15416.0,-64.5,1579.5,-86.5,45442.0,-78.5,78151.5,-70.0,37878.5,15.878,5.714227710591535
1753011468450,-0.860116959,1.8704700469970703,8.392873764038086,-0.217041224,-0.058587816,0.1007976755499839,-1.03125,-6.862500191,-7.687500477,-93.0,81955.5,-80.0,15416.0,-64.5,1579.5,-86.5,45442.0,-78.5,78151.5,-70.0,37878.5,15.878,5.762884609305894
1753011468533,-0.319625914,0.9858125448226928,11.942277908325195,0.3067871034145355,-0.111050546,-0.013714875,-1.781250119,-6.993750095,-7.950000286,-94.0,80403.0,-76.0,13385.0,-66.0,1243.0,-87.0,48235.0,-77.0,77922.0,-70.0,37571.0,15.878,5.86138539007134
1753011468611,-0.343567938,1.129464626312256,11.762114524841309,0.4818847775459289,0.0739005431532859,-0.34553495,-2.568750143,-7.256250381,-8.081250191,-92.0,80315.0,-77.0,14200.5,-64.5,1814.0,-88.5,46550.5,-76.5,77902.5,-69.5,37649.0,15.878,5.953952469390757
1753011468651,-0.822408259,0.861314058303833,11.08994197845459,-0.117708251,-0.222234234,-0.402791232,-3.318750143,-7.518750191,-8.081250191,-92.0,80315.0,-77.0,14200.5,-64.5,1814.0,-88.5,46550.5,-76.5,77902.5,-69.5,37649.0,15.878,6.00142268857779
1753011468731,0.821809709072113,0.8696937561035156,9.676764488220217,0.2339518070220947,0.3058550357818603,-0.553521693,-3.937500238,-7.706250191,-8.137500763,-90.0,80227.0,-78.0,15016.0,-63.0,2385.0,-90.0,44866.0,-76.0,77883.0,-69.0,37727.0,15.878,6.096363126951858
1753011468773,-1.445499301,0.6015431880950928,9.530718803405762,-0.768033028,0.7937317490577698,-0.25419122,-4.293750286,-8.025000572,-8.15625,-91.5,80442.0,-78.0,14337.0,-64.0,2692.5,-90.5,43518.0,-78.0,77531.5,-71.5,37400.0,15.878,6.146206705193542
1753011468851,0.0131681095808744,-0.14784196,10.053253173828123,-0.182021692,-0.356187284,-0.156855568,-4.443750381,-8.118750572,-8.25,-91.5,80442.0,-78.0,14337.0,-64.0,2692.5,-90.5,43518.0,-78.0,77531.5,-71.5,37400.0,15.878,6.23877378451296
1753011468934,-0.415394008,1.2300211191177368,6.970718383789063,0.4581833481788635,-0.07589785,-0.439275473,-4.40625,-8.381250381,-8.306250572,-93.0,80657.0,-78.0,13658.0,-65.0,3000.0,-91.0,42170.0,-80.0,77180.0,-74.0,37073.0,15.878,6.337274565278405
1753011468972,-0.77871412,1.7561469078063965,8.398859977722168,0.1091863885521888,0.3691032528877258,-0.262446791,-4.050000191,-8.625,-8.175000191,-90.0,82199.5,-76.5,13106.5,-69.0,3132.0,-90.0,42580.5,-80.5,77019.0,-72.5,36985.0,15.878,6.382371121601386
1753011469051,-1.847126603,0.7727286219596863,10.871471405029297,0.0050598569214344,0.4332835376262665,0.4279573559761047,-3.600000143,-8.90625,-7.893750191,-90.0,82199.5,-76.5,13106.5,-69.0,3132.0,-90.0,42580.5,-80.5,77019.0,-72.5,36985.0,15.878,6.476124880448128
1753011469133,-1.877652645,0.0927753150463104,11.725004196166992,-0.276161671,-0.253658623,0.4505935609340668,-3.281250238,-9.018750191,-7.800000191,-87.0,83742.0,-75.0,12555.0,-73.0,3264.0,-89.0,42991.0,-81.0,76858.0,-71.0,36897.0,15.878,6.573438677876846
1753011469175,-2.799420357,-0.944512546,12.739546775817873,-0.743798971,-0.272300184,0.4954665005207062,-3.206250191,-9.150000572,-7.875000477,-86.5,82844.0,-72.5,12403.5,-74.0,4167.5,-91.0,42639.0,-81.5,76755.5,-71.0,36804.0,15.878,6.623282559927932
