RSSI_7,RSSI_8,RSSI_10,RSSI_11,RSSI_14,RSSI_18,RSSI_20,RSSI_22,RSSI_24,RSSI_25,RSSI_27,RSSI_29,RSSI_30,RSSI_31,RSSI_32,RSSI_34,RSSI_35,RSSI_36,RSSI_37,RSSI_41,RSSI_42,RSSI_44,RSSI_45,RSSI_46,RSSI_47,RSSI_48,RSSI_51,RSSI_52,RSSI_53,RSSI_54,RSSI_55,RSSI_56,RSSI_58,RSSI_60,RSSI_63,RSSI_68,RSSI_70,RSSI_71,RSSI_72,RSSI_73,RSSI_74,RSSI_77,RSSI_78,RSSI_79,RSSI_80,RSSI_85,RSSI_87,RSSI_90,RSSI_91,RSSI_95,RSSI_101,RSSI_103,RSSI_104,RSSI_106,RSSI_111,RSSI_116,RSSI_117,RSSI_121,RSSI_122,RSSI_127,RSSI_129,RSSI_133,RSSI_134,RSSI_138,RSSI_141,RSSI_142,RSSI_143,RSSI_144,RSSI_145,RSSI_147,RSSI_148,RSSI_149,RSSI_159,RSSI_168,RSSI_171,RSSI_184,RSSI_198,RSSI_201,RSSI_202,RSSI_203,RSSI_214,RSSI_215,RSSI_216,RSSI_217,RSSI_218,RSSI_220,RSSI_221,RSSI_222,RSSI_229,RSSI_230,RSSI_231,RSSI_233,RSSI_234,RSSI_238,RSSI_239,RSSI_240,RSSI_241,RSSI_242,RSSI_243,RSSI_244,RSSI_245,RSSI_246,RSSI_247,RSSI_249,RSSI_250,RSSI_252,RSSI_259,RSSI_260,RSSI_274,RSSI_275,RSSI_278,RSSI_279,RSSI_280,RSSI_281,RSSI_282,RSSI_283,RSSI_284,RSSI_285,RSSI_286,RSSI_287,RSSI_288,RSSI_289,RSSI_290,RSSI_291,RSSI_292,RSSI_293,RSSI_294,RSSI_295,RSSI_296,RSSI_297,RSSI_298,RSSI_299,RSSI_301,RSSI_302,RSSI_303,RSSI_307,RSSI_308,RSSI_309,RSSI_310,RSSI_311,RSSI_312,RSSI_321,RSSI_322,RSSI_323,RSSI_324,RSSI_325,RSSI_326,RSSI_327,RSSI_328,RSSI_329,gyroscope_x,gyroscope_y,gyroscope_z,accelerometer_x,accelerometer_y,accelerometer_z,magnetometer_x,magnetometer_y,magnetometer_z,x_coord,y_coord,z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20097467,0.12217305,-0.036651913,0.1316811,10.0029745,-0.7134721,10.92,-37.02,-20.34,29.18672388,21.89373103,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15332718,0.07391469,-0.095294975,-0.35194764,9.459491,-0.50517654,11.639999,-36.3,-20.46,29.16622988,21.89128293,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12705997,-0.04520403,-0.10629055,-0.062249243,9.40203,-0.866701,12.599999,-37.079998,-21.66,29.14573588,21.88883482,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14660765,-0.06780604,-0.040927973,-0.6655881,9.713276,0.19632454,12.54,-37.079998,-21.84,29.12524189,21.88638671,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086132,-0.30909783,0.14660765,-0.61770403,10.381259,-0.08379706,12.12,-36.42,-22.56,29.10474789,21.88393861,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103847094,-0.2180789,0.10323623,-1.1300632,10.967838,-0.18914193,11.82,-36.78,-22.02,29.08425389,21.8814905,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07941248,-0.20952678,0.35246924,-0.8595184,11.20247,-0.61291564,10.139999,-37.32,-22.32,29.0637599,21.87904239,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720821,-0.059864793,0.24129178,0.91697925,10.005369,0.11252748,9.48,-38.399998,-22.32,29.0432659,21.87659428,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13255776,-0.10934488,0.054367006,1.328782,8.908825,0.5602432,9.059999,-39.0,-22.38,29.0227719,21.87414618,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10323623,0.039095376,-0.23945917,0.39264908,8.973468,-0.7134721,9.24,-36.36,-21.72,29.00227791,21.87169807,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06658431,0.12461651,-0.07513642,-0.9552865,9.409213,-0.40462008,9.78,-39.059998,-21.96,28.98178391,21.86924996,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15699236,0.017104227,0.22174409,0.9504981,10.055647,-0.25139117,9.599999,-39.0,-22.26,28.96128992,21.86680185,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18692477,-0.040317107,0.28344148,1.2976574,10.31901,0.81402856,9.24,-38.1,-23.699999,28.94079592,21.86435375,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07269296,-0.053145275,0.07819075,1.8435353,10.5919485,0.062249243,8.94,-40.26,-22.859999,28.92030192,21.86190564,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022602014,-0.03848451,-0.1160644,1.127669,9.739613,0.41180268,8.28,-39.3,-23.64,28.89980793,21.85945753,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025045475,-0.017715093,-0.106901415,0.079008654,9.184157,-0.02633622,8.76,-38.94,-23.279999,28.87931393,21.85700943,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034208454,0.03970624,0.029321533,0.521936,9.287108,-0.91458505,9.24,-39.48,-23.58,28.85881993,21.85456132,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096516706,0.047036625,-0.003054326,1.1468226,9.662998,-0.6679823,9.0,-39.96,-23.34,28.83832594,21.85211321,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15454891,0.05375614,-0.07391469,1.0726024,9.811439,0.01436521,9.84,-41.1,-23.1,28.81783194,21.8496651,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13805555,0.029932396,-0.089186326,0.8738836,9.9550905,0.45250413,9.179999,-39.719997,-24.0,28.79733794,21.847217,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07086037,0.02443461,-0.14844026,0.7565677,9.921572,0.39025488,8.639999,-38.76,-25.56,28.77684395,21.84476889,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421497,0.008552114,-0.11484267,0.50517654,10.144233,0.35434186,9.42,-39.719997,-24.6,28.75634995,21.84232078,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-87,0,-80,-61,-89,-79,-78,-77,-89,-74,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,-86,-85,-81,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-66,-67,-72,-72,0,-61,-62,-61,-62,-62,0,0,0,0,0,0,-64,-52,-85,0,-84,0,0,0,0,0,0,-88,0,-87,-85,0,0,0,0,0,0,0,0,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16982053,0.09040806,-0.09896017,0.07182605,10.268731,0.076614454,10.2,-40.02,-24.6,28.73585595,21.83987267,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28771752,0.21563543,-0.06169739,0.055066638,10.857705,-0.62009823,10.26,-40.62,-24.119999,28.71536196,21.83742457,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18142697,0.16249016,-0.111177474,0.7038953,9.876082,-0.8379706,10.98,-41.34,-22.74,28.69486796,21.83497646,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016493361,0.1301143,-0.12339478,-0.6344634,8.966286,-0.2633622,11.82,-40.5,-22.8,28.67437397,21.83252835,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11789699,-0.006108652,0.226631,-0.4429273,10.04607,-0.30885202,11.58,-39.3,-23.64,28.65387997,21.83008025,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12644911,0.050701816,0.099571034,1.2186487,10.228029,-0.12449849,10.5,-40.92,-23.1,28.63338597,21.82763214,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10323623,-0.007330383,-0.13194689,-0.047884032,9.466674,-0.10055647,11.099999,-42.059998,-21.18,28.61289198,21.82518403,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08246681,-0.047647487,-0.02321288,-0.78529817,9.337387,-0.11252748,11.7,-42.6,-22.199999,28.59239798,21.82273592,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,-89,-76,-76,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,-61,-61,-64,-70,-70,-71,-61,-62,-64,-63,-67,0,0,0,0,0,0,-63,-59,-84,-87,-84,-84,0,0,0,0,0,-83,-87,-85,-84,-83,-83,-87,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10567969,-0.04153884,0.12583824,0.11971009,9.619903,-0.62488663,10.139999,-42.42,-21.539999,28.57190398,21.82028782,6.313711473
