RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,RSSI_8,RSSI_9,RSSI_10,RSSI_11,RSSI_12,RSSI_13,RSSI_14,RSSI_15,RSSI_16,RSSI_17,RSSI_18,RSSI_20,RSSI_21,RSSI_22,RSSI_25,RSSI_27,RSSI_28,RSSI_30,RSSI_31,RSSI_33,RSSI_35,RSSI_38,RSSI_39,RSSI_40,RSSI_41,RSSI_42,RSSI_43,RSSI_47,RSSI_48,RSSI_49,RSSI_50,RSSI_51,RSSI_52,RSSI_53,RSSI_54,RSSI_55,RSSI_56,RSSI_57,RSSI_58,RSSI_59,RSSI_60,RSSI_61,RSSI_62,RSSI_63,RSSI_64,RSSI_65,RSSI_66,RSSI_67,RSSI_68,RSSI_69,RSSI_70,RSSI_71,RSSI_72,RSSI_73,RSSI_74,RSSI_75,RSSI_76,RSSI_81,RSSI_82,RSSI_83,RSSI_85,RSSI_86,RSSI_87,RSSI_89,RSSI_99,RSSI_100,RSSI_101,RSSI_102,RSSI_103,RSSI_104,RSSI_105,RSSI_106,RSSI_109,RSSI_110,RSSI_112,RSSI_113,RSSI_114,RSSI_115,RSSI_116,RSSI_117,RSSI_119,RSSI_120,RSSI_121,RSSI_122,RSSI_123,RSSI_124,RSSI_125,RSSI_126,RSSI_127,RSSI_128,RSSI_129,RSSI_130,RSSI_131,RSSI_132,RSSI_133,RSSI_134,RSSI_135,RSSI_136,RSSI_137,RSSI_138,RSSI_139,RSSI_140,RSSI_141,RSSI_142,RSSI_143,RSSI_144,RSSI_145,RSSI_147,RSSI_148,RSSI_149,RSSI_151,RSSI_152,RSSI_153,RSSI_154,RSSI_155,RSSI_159,RSSI_160,RSSI_161,RSSI_162,RSSI_164,RSSI_165,RSSI_166,RSSI_167,RSSI_168,RSSI_169,RSSI_171,RSSI_175,RSSI_176,RSSI_177,RSSI_178,RSSI_179,RSSI_180,RSSI_181,RSSI_182,RSSI_183,RSSI_184,RSSI_185,RSSI_186,RSSI_187,RSSI_188,RSSI_190,RSSI_191,RSSI_192,RSSI_193,RSSI_194,RSSI_196,RSSI_197,RSSI_198,RSSI_199,RSSI_200,RSSI_201,RSSI_202,RSSI_207,RSSI_209,RSSI_214,RSSI_217,RSSI_224,RSSI_239,RSSI_241,RSSI_246,RSSI_251,RSSI_252,RSSI_270,RSSI_375,RSSI_376,RSSI_377,gyroscope_x,gyroscope_y,gyroscope_z,accelerometer_x,accelerometer_y,accelerometer_z,magnetometer_x,magnetometer_y,magnetometer_z,x_coord,y_coord,z
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.014049901,0.2003638,-0.11178834,0.79248077,9.672575,-1.1468226,24.9,-56.879997,7.14,45.73845047,32.00869922,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.027488936,0.24251351,-0.103847094,0.6919243,9.890448,-1.0989386,24.18,-57.12,7.62,45.73132888,31.99927372,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.0580322,0.18570304,-0.07391469,0.9600749,10.113108,-1.6328455,24.359999,-57.42,8.22,45.72420728,31.98984821,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.051923547,0.12644911,-0.15149458,0.89303726,9.871294,-1.4030021,25.019999,-57.3,8.34,45.71708568,31.98042271,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.01282817,0.07574729,-0.17287487,0.20829555,9.466674,-1.3934253,25.859999,-56.76,8.76,45.70996409,31.97099721,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.040317107,0.03604105,-0.036651913,-0.004788403,9.610326,-1.3455414,25.92,-56.52,8.22,45.70284249,31.9615717,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.06963864,0.03359759,0.015882496,0.2753332,9.770737,-1.0175357,26.82,-56.76,7.9199996,45.69572089,31.9521462,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.06963864,-0.01282817,-0.02443461,0.34715924,9.7803135,-1.1563994,26.46,-57.3,7.62,45.6885993,31.9427207,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.032986723,-0.057421334,0.004276057,-0.07182605,9.689334,-1.1994951,25.619999,-57.0,7.74,45.6814777,31.93329519,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.07574729,-0.16126843,0.047647487,0.17477672,9.82341,-1.0079589,25.74,-57.059998,7.08,45.6743561,31.92386969,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.062308256,-0.122783914,-0.018325957,0.24420857,9.959879,-0.8690952,26.64,-57.66,6.72,45.66723451,31.91444419,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.026267206,-0.16371189,-0.003665192,-0.08619126,9.97185,-0.78290397,24.9,-57.84,6.06,45.66011291,31.90501869,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.003054326,-0.1777618,-0.007330383,-0.19871874,9.983821,-0.60812724,26.039999,-56.52,6.18,45.65299131,31.89559318,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.047036625,-0.16310102,0.037873644,-0.2896984,9.895236,-0.7589619,26.099998,-57.12,5.04,45.64586972,31.88616768,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.077579886,-0.17959438,0.06047566,-0.2657564,9.591172,-0.79726917,25.38,-57.42,6.66,45.63874812,31.87674218,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.08124508,-0.23579398,0.039095376,-0.047884032,9.574412,-1.0247183,25.74,-58.5,4.62,45.63162652,31.86731667,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.059864793,-0.2706133,0.017715093,-0.40462008,9.622296,-1.4628572,26.46,-56.039997,4.74,45.62450493,31.85789117,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.09468412,-0.27183503,-0.017104227,-0.19871874,9.9550905,-1.2617443,26.34,-56.039997,4.92,45.61738333,31.84846567,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-0.037873644,-0.16187929,-0.010995574,-0.78769237,9.744401,-1.0510546,26.279999,-57.899998,4.62,45.61026173,31.83904016,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.02687807,-0.26267207,0.08124508,0.02633622,9.698911,-1.0390835,25.5,-57.899998,3.6599998,45.60314013,31.82961466,1.752853269
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-86,-85,-100,-100,-87,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-85,-100,-100,-71,-100,-87,-71,-85,-100,-87,-100,-100,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-71,-100,-68,-70,-68,-66,-88,-66,-69,-79,-77,-73,-100,-72,-72,-58,-100,-71,-100,-79,-100,-82,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,0.062308256,-0.22113322,-0.04337143,-0.20111294,9.555259,-1.4939818,25.32,-57.48,3.1799998,45.59601854,31.82018916,1.752853269
