RSSI_4,RSSI_10,RSSI_11,RSSI_14,RSSI_15,RSSI_16,RSSI_17,RSSI_18,RSSI_20,RSSI_24,RSSI_25,RSSI_27,RSSI_29,RSSI_30,RSSI_31,RSSI_32,RSSI_34,RSSI_35,RSSI_36,RSSI_37,RSSI_38,RSSI_41,RSSI_44,RSSI_45,RSSI_46,RSSI_50,RSSI_51,RSSI_55,RSSI_58,RSSI_60,RSSI_63,RSSI_68,RSSI_69,RSSI_70,RSSI_71,RSSI_72,RSSI_73,RSSI_74,RSSI_75,RSSI_77,RSSI_78,RSSI_79,RSSI_80,RSSI_85,RSSI_90,RSSI_91,RSSI_95,RSSI_103,RSSI_105,RSSI_106,RSSI_111,RSSI_117,RSSI_121,RSSI_122,RSSI_127,RSSI_129,RSSI_138,RSSI_141,RSSI_142,RSSI_143,RSSI_145,RSSI_147,RSSI_148,RSSI_149,RSSI_159,RSSI_184,RSSI_201,RSSI_202,RSSI_203,RSSI_214,RSSI_215,RSSI_216,RSSI_217,RSSI_218,RSSI_220,RSSI_221,RSSI_222,RSSI_229,RSSI_230,RSSI_231,RSSI_233,RSSI_234,RSSI_238,RSSI_239,RSSI_240,RSSI_241,RSSI_242,RSSI_243,RSSI_244,RSSI_245,RSSI_246,RSSI_247,RSSI_249,RSSI_250,RSSI_252,RSSI_259,RSSI_260,RSSI_274,RSSI_275,RSSI_278,RSSI_279,RSSI_280,RSSI_281,RSSI_282,RSSI_283,RSSI_284,RSSI_285,RSSI_286,RSSI_287,RSSI_291,RSSI_293,RSSI_296,RSSI_297,RSSI_298,RSSI_302,RSSI_303,RSSI_304,RSSI_305,RSSI_306,RSSI_307,RSSI_308,RSSI_309,RSSI_310,RSSI_311,RSSI_312,RSSI_321,RSSI_330,RSSI_331,gyroscope_x,gyroscope_y,gyroscope_z,accelerometer_x,accelerometer_y,accelerometer_z,magnetometer_x,magnetometer_y,magnetometer_z,x_coord,y_coord,z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,-86,-85,-88,0,0,0,-87,0,0,0,0,-82,0,-79,0,0,-73,-73,-82,0,0,0,0,-60,-52,-57,-79,-80,-86,-87,0,-87,0,0,0,-88,0,0,0,0,0,-81,-89,0,-90,0,0,0,0,-65,-62,-65,-75,-73,0,0,0,0,0,0,-75,-86,-41,0,-42,0,0,0,0,0,-85,-89,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580322,-0.070249505,-0.054367006,-0.92895025,9.504981,-1.3718776,5.4,-42.54,13.08,18.11063815,30.07287809,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,-86,-85,-88,0,0,0,-87,0,0,0,0,-82,0,-79,0,0,-73,-73,-82,0,0,0,0,-60,-52,-57,-79,-80,-86,-87,0,-87,0,0,0,-88,0,0,0,0,0,-81,-89,0,-90,0,0,0,0,-65,-62,-65,-75,-73,0,0,0,0,0,0,-75,-86,-41,0,-42,0,0,0,0,0,-85,-89,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062308256,-0.12461651,0.053145275,-0.7350199,9.677363,-0.7182605,4.38,-41.28,12.599999,18.1403573,30.07067626,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,-86,-85,-88,0,0,0,-87,0,0,0,0,-82,0,-79,0,0,-73,-73,-82,0,0,0,0,-60,-52,-57,-79,-80,-86,-87,0,-87,0,0,0,-88,0,0,0,0,0,-81,-89,0,-90,0,0,0,0,-65,-62,-65,-75,-73,0,0,0,0,0,0,-75,-86,-41,0,-42,0,0,0,0,0,-85,-89,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073303826,-0.14660765,0.12339478,-0.5363012,9.818622,-0.80445176,4.14,-41.28,12.48,18.17007645,30.06847442,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032986723,-0.10629055,0.17898351,-0.58897364,9.957485,-0.59615624,5.2799997,-41.7,12.84,18.19979559,30.06627259,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03604105,-0.062308256,0.19792034,-0.30885202,10.0748005,-0.8355764,4.68,-42.239998,12.42,18.22951474,30.06407076,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06719518,-0.13683382,0.2321288,0.033518825,10.407595,-0.7685388,4.02,-41.579998,11.639999,18.25923389,30.06186893,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1863139,0.036651913,0.1160644,0.01436521,10.230424,-1.8555063,3.9599998,-40.559998,12.48,18.28895304,30.0596671,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020158553,0.118507855,0.059253927,-0.093373865,9.849746,0.22505496,4.44,-40.559998,12.36,18.31867218,30.05746527,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20891592,0.05375614,0.09468412,0.29688102,9.80665,-0.9792285,4.44,-41.1,12.66,18.34839133,30.05526344,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12889257,-0.040927973,0.06719518,0.4405331,9.617508,-0.12210429,4.2599998,-42.0,13.86,18.37811048,30.05306161,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14782938,-0.1142318,-0.001832596,0.8403648,9.605537,-0.10055647,3.48,-41.1,13.0199995,18.40782963,30.05085977,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047647487,-0.084910266,-0.13072516,0.24420857,9.339781,-0.6512229,4.5,-41.34,13.559999,18.43754878,30.04865794,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080634214,-0.05375614,-0.084910266,-0.1340753,9.423578,-1.2761095,4.2,-40.32,13.38,18.46726792,30.04645611,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25900686,0.042760566,-0.047036625,-0.5315128,9.7324295,-0.60094464,4.2,-40.92,12.66,18.49698707,30.04425428,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11301007,0.02076942,0.124005646,-0.088585466,9.89763,-0.842759,5.04,-41.399998,12.96,18.52670622,30.04205245,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093462385,0.122783914,0.03726278,0.60094464,9.758766,-0.58657944,4.8599997,-40.5,11.5199995,18.55642537,30.03985062,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023823744,0.10445796,0.054367006,0.48841715,9.421184,-0.90979666,4.44,-40.92,11.5199995,18.58614451,30.03764879,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14721853,0.17898351,0.012217305,0.34715924,9.478644,-0.6847417,3.8999999,-41.04,10.98,18.61586366,30.03544696,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07941248,0.15027285,0.080634214,0.6895301,9.667787,-0.5626374,3.84,-40.92,11.82,18.64558281,30.03324512,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05681047,0.19914207,0.022602014,0.7398083,9.787497,-0.6919243,4.14,-41.399998,10.44,18.67530196,30.03104329,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012217305,0.20097467,0.039095376,0.6775591,9.938332,-0.60333884,4.14,-41.1,11.04,18.7050211,30.02884146,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1826487,0.22357668,0.061086524,0.4381389,10.828975,-0.6679823,4.02,-41.579998,11.46,18.73474025,30.02663963,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06963864,0.07880162,-0.030543262,0.7182605,11.221623,-0.8499416,3.48,-40.739998,11.04,18.7644594,30.0244378,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093462385,0.0720821,-0.08124508,0.7517793,10.25676,0.22984336,4.2599998,-39.66,10.139999,18.79417855,30.02223597,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17715092,-0.03176499,-0.03481932,-0.47644615,9.593566,-0.095768064,3.72,-40.379997,11.28,18.8238977,30.02003414,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25411993,-0.03970624,0.16126843,0.22266077,9.356541,0.12449849,4.92,-40.739998,11.639999,18.85361684,30.01783231,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15821409,0.0580322,0.062308256,-0.6488287,9.217676,-0.12928689,3.36,-40.739998,12.0,18.88333599,30.01563048,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09712757,0.043982297,0.10445796,0.21547815,9.7563715,-1.1923125,3.78,-39.48,12.24,18.91305514,30.01342864,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20769419,0.11728613,-0.13255776,0.20111294,9.770737,-0.91937345,3.6,-39.66,12.42,18.94277429,30.01122681,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21746802,0.2003638,-0.17348573,-0.06703765,9.464279,-0.38067806,4.2,-39.719997,11.219999,18.97249343,30.00902498,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09040806,0.035430185,0.064751714,0.004788403,9.337387,-0.7469909,4.68,-40.02,12.179999,19.00221258,30.00682315,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018325957,-0.028099801,0.06963864,0.47165772,9.421184,-0.9792285,4.08,-40.559998,11.04,19.03193173,30.00462132,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09590584,-0.18203785,-0.03604105,0.36152446,9.730036,-1.3335704,4.8599997,-40.26,11.4,19.06165088,30.00241949,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22479841,-0.16249016,-0.16432275,0.05267244,9.691729,-0.5291186,4.98,-41.28,10.86,19.09137002,30.00021766,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28955013,-0.11362094,-0.20586158,-0.33518824,9.993398,-0.7685388,6.0,-39.84,10.62,19.12108917,29.99801583,6.271934616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-82,-86,-86,0,0,0,-82,0,0,0,0,-75,0,-75,-74,0,-77,-75,-78,0,0,0,0,-42,-40,-43,-80,-64,-86,0,0,-85,0,0,0,-89,0,0,0,0,0,-79,-90,0,0,-90,0,0,0,0,-76,0,-69,-69,0,0,0,0,0,0,-70,-88,-37,-37,-37,-86,0,0,0,0,-84,-85,0,0,0,0,0,-82,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1863139,-0.14049901,-0.009773844,-0.9864111,10.125079,0.44532153,6.12,-40.559998,10.139999,19.15080832,29.99581399,6.271934616
